# gapseq version: 1.4.0
# Transporter sequence DB md5sum: b99a77e (2025-02-20)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P43531|2.A.1.36.1	2.A.1.36.1	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P43531|2.A.1.36.1	40.599	5.05e-62	214	87	gnl|DSMZ|unitig_0|quiver_consensus	3173268	3172168	transporter
gnl|TC-DB|P43531|2.A.1.36.1	2.A.1.36.1	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P43531|2.A.1.36.1	40.599	5.05e-62	214	87	gnl|DSMZ|unitig_0|quiver_consensus	3173268	3172168	transporter
gnl|TC-DB|P43531|2.A.1.36.1	2.A.1.36.1	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|P43531|2.A.1.36.1	40.599	5.05e-62	214	87	gnl|DSMZ|unitig_0|quiver_consensus	3173268	3172168	transporter
gnl|TC-DB|BAV24557.1|2.A.1.36.6	2.A.1.36.6	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|BAV24557.1|2.A.1.36.6	34.010	7.88e-36	137	92	gnl|DSMZ|unitig_0|quiver_consensus	3173319	3172159	transporter
gnl|TC-DB|BAV24557.1|2.A.1.36.6	2.A.1.36.6	malate	EX_cpd00130_e0	rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|TC-DB|BAV24557.1|2.A.1.36.6	34.010	7.88e-36	137	92	gnl|DSMZ|unitig_0|quiver_consensus	3173319	3172159	transporter
gnl|TC-DB|BAV24557.1|2.A.1.36.6	2.A.1.36.6	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|BAV24557.1|2.A.1.36.6	34.010	7.88e-36	137	92	gnl|DSMZ|unitig_0|quiver_consensus	3173319	3172159	transporter
gnl|TC-DB|P24077|2.A.1.38.1	2.A.1.38.1	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P24077|2.A.1.38.1	28.291	6.16e-07	48.5	81	gnl|DSMZ|unitig_0|quiver_consensus	2829745	2830794	transporter
gnl|TC-DB|P24077|2.A.1.38.1	2.A.1.38.1	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P24077|2.A.1.38.1	28.291	6.16e-07	48.5	81	gnl|DSMZ|unitig_0|quiver_consensus	2829745	2830794	transporter
gnl|TC-DB|P77549|2.A.1.46.6	2.A.1.46.6	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P77549|2.A.1.46.6	27.976	0.080	32.0	82	gnl|DSMZ|unitig_0|quiver_consensus	152696	151722	transporter
gnl|TC-DB|P77549|2.A.1.46.6	2.A.1.46.6	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P77549|2.A.1.46.6	27.976	0.080	32.0	82	gnl|DSMZ|unitig_0|quiver_consensus	152696	151722	transporter
gnl|TC-DB|A2SWM2|2.A.1.49.4	2.A.1.49.4	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|A2SWM2|2.A.1.49.4	26.494	8.16e-22	96.7	75	gnl|DSMZ|unitig_0|quiver_consensus	3038226	3039314	transporter
gnl|TC-DB|Q1D0C6|2.A.1.49.7	2.A.1.49.7	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q1D0C6|2.A.1.49.7	35.065	1.43e-36	139	86	gnl|DSMZ|unitig_0|quiver_consensus	3038208	3039308	transporter
gnl|TC-DB|I7HKT5|2.A.1.53.11	2.A.1.53.1	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|I7HKT5|2.A.1.53.11	23.907	1.69e-26	110	90	gnl|DSMZ|unitig_0|quiver_consensus	332292	333437	transporter
gnl|TC-DB|Q166T6|2.A.1.8.11	2.A.1.8.1	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q166T6|2.A.1.8.11	37.723	6.02e-76	256	96	gnl|DSMZ|unitig_0|quiver_consensus	2176505	2177761	transporter
gnl|TC-DB|Q166T6|2.A.1.8.11	2.A.1.8.1	nitrite	EX_cpd00075_e0	rxn05625,rxn05626,rxn08998,rxn29093	gnl|TC-DB|Q166T6|2.A.1.8.11	37.723	6.02e-76	256	96	gnl|DSMZ|unitig_0|quiver_consensus	2176505	2177761	transporter
gnl|TC-DB|Q166T6|2.A.1.8.11	2.A.1.8.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q166T6|2.A.1.8.11	37.723	6.02e-76	256	96	gnl|DSMZ|unitig_0|quiver_consensus	2176505	2177761	transporter
gnl|TC-DB|P37758|2.A.1.8.10	2.A.1.8.10	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|P37758|2.A.1.8.10	41.593	3.78e-70	239	98	gnl|DSMZ|unitig_0|quiver_consensus	2176487	2177758	transporter
gnl|TC-DB|P37758|2.A.1.8.10	2.A.1.8.10	nitrite	EX_cpd00075_e0	rxn05625,rxn05626,rxn08998,rxn29093	gnl|TC-DB|P37758|2.A.1.8.10	41.593	3.78e-70	239	98	gnl|DSMZ|unitig_0|quiver_consensus	2176487	2177758	transporter
gnl|TC-DB|Q166T6|2.A.1.8.11	2.A.1.8.11	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q166T6|2.A.1.8.11	37.723	6.02e-76	256	96	gnl|DSMZ|unitig_0|quiver_consensus	2176505	2177761	transporter
gnl|TC-DB|Q166T6|2.A.1.8.11	2.A.1.8.11	nitrite	EX_cpd00075_e0	rxn05625,rxn05626,rxn08998,rxn29093	gnl|TC-DB|Q166T6|2.A.1.8.11	37.723	6.02e-76	256	96	gnl|DSMZ|unitig_0|quiver_consensus	2176505	2177761	transporter
gnl|TC-DB|O33854|2.A.1.8.15	2.A.1.8.15	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|O33854|2.A.1.8.15	30.097	9.23e-17	79.3	99	gnl|DSMZ|unitig_0|quiver_consensus	2934379	2933456	transporter
gnl|TC-DB|Q9HXD4|2.A.1.8.17	2.A.1.8.17	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q9HXD4|2.A.1.8.17	42.058	9.03e-60	209	96	gnl|DSMZ|unitig_0|quiver_consensus	2176511	2177764	transporter
gnl|TC-DB|Q9HXD4|2.A.1.8.17	2.A.1.8.17	nitrite	EX_cpd00075_e0	rxn05625,rxn05626,rxn08998,rxn29093	gnl|TC-DB|Q9HXD4|2.A.1.8.17	42.058	9.03e-60	209	96	gnl|DSMZ|unitig_0|quiver_consensus	2176511	2177764	transporter
gnl|TC-DB|Q9RA46|2.A.1.8.8	2.A.1.8.8	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q9RA46|2.A.1.8.8	28.255	6.98e-09	55.1	80	gnl|DSMZ|unitig_0|quiver_consensus	2176568	2177533	transporter
gnl|TC-DB|Q9RA46|2.A.1.8.8	2.A.1.8.8	nitrite	EX_cpd00075_e0	rxn05625,rxn05626,rxn08998,rxn29093	gnl|TC-DB|Q9RA46|2.A.1.8.8	28.255	6.98e-09	55.1	80	gnl|DSMZ|unitig_0|quiver_consensus	2176568	2177533	transporter
gnl|TC-DB|Q9RA45|2.A.1.8.9	2.A.1.8.9	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q9RA45|2.A.1.8.9	33.778	1.68e-39	149	98	gnl|DSMZ|unitig_0|quiver_consensus	2176496	2177764	transporter
gnl|TC-DB|Q9RA45|2.A.1.8.9	2.A.1.8.9	nitrite	EX_cpd00075_e0	rxn05625,rxn05626,rxn08998,rxn29093	gnl|TC-DB|Q9RA45|2.A.1.8.9	33.778	1.68e-39	149	98	gnl|DSMZ|unitig_0|quiver_consensus	2176496	2177764	transporter
gnl|TC-DB|D5AKT2|2.A.1.81.1	2.A.1.81.1	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|D5AKT2|2.A.1.81.1	28.962	7.07e-08	51.6	84	gnl|DSMZ|unitig_0|quiver_consensus	397929	399014	transporter
gnl|TC-DB|B8GAU7|2.A.1.81.2	2.A.1.81.2	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|B8GAU7|2.A.1.81.2	39.571	1.72e-17	82.0	76	gnl|DSMZ|unitig_0|quiver_consensus	398037	399014	transporter
gnl|TC-DB|F2CRE4|2.A.1.82.1	2.A.1.82.1	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|F2CRE4|2.A.1.82.1	28.221	2.96e-29	119	99	gnl|DSMZ|unitig_0|quiver_consensus	487703	489019	transporter
gnl|TC-DB|Q8BFT9|2.A.1.82.3	2.A.1.82.3	GTP	EX_cpd00038_e0	rxn29736,rxn29868	gnl|TC-DB|Q8BFT9|2.A.1.82.3	28.322	1.47e-29	121	81	gnl|DSMZ|unitig_0|quiver_consensus	487730	489022	transporter
gnl|TC-DB|K4HTY2|2.A.1.9.11	2.A.1.9.1	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|K4HTY2|2.A.1.9.11	25.347	4.41e-24	104	97	gnl|DSMZ|unitig_0|quiver_consensus	487736	489061	transporter
gnl|TC-DB|K4HTY2|2.A.1.9.11	2.A.1.9.1	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|K4HTY2|2.A.1.9.11	25.347	4.41e-24	104	97	gnl|DSMZ|unitig_0|quiver_consensus	487736	489061	transporter
gnl|TC-DB|K4HTY2|2.A.1.9.11	2.A.1.9.11	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|K4HTY2|2.A.1.9.11	25.347	4.41e-24	104	97	gnl|DSMZ|unitig_0|quiver_consensus	487736	489061	transporter
gnl|TC-DB|AHL29283.1|2.A.1.9.12	2.A.1.9.12	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|AHL29283.1|2.A.1.9.12	23.653	1.33e-09	57.8	76	gnl|DSMZ|unitig_0|quiver_consensus	487751	488827	transporter
gnl|TC-DB|APA39363.1|2.A.1.9.13	2.A.1.9.13	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|APA39363.1|2.A.1.9.13	22.246	0.001	38.9	88	gnl|DSMZ|unitig_0|quiver_consensus	2070880	2072130	transporter
gnl|TC-DB|Q7RVX9|2.A.1.9.2	2.A.1.9.2	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q7RVX9|2.A.1.9.2	23.124	4.23e-17	82.4	86	gnl|DSMZ|unitig_0|quiver_consensus	487736	489022	transporter
gnl|TC-DB|Q43650|2.A.1.9.3	2.A.1.9.3	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q43650|2.A.1.9.3	22.090	1.41e-15	77.4	77	gnl|DSMZ|unitig_0|quiver_consensus	487751	488824	transporter
gnl|TC-DB|Q01MW8|2.A.1.9.4	2.A.1.9.4	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q01MW8|2.A.1.9.4	23.185	2.39e-18	86.3	96	gnl|DSMZ|unitig_0|quiver_consensus	487751	488824	transporter
gnl|TC-DB|A5H2U6|2.A.1.9.6	2.A.1.9.6	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|A5H2U6|2.A.1.9.6	20.991	4.38e-14	72.4	77	gnl|DSMZ|unitig_0|quiver_consensus	487751	488824	transporter
gnl|TC-DB|Q09852|2.A.1.9.8	2.A.1.9.8	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q09852|2.A.1.9.8	24.838	4.53e-05	43.1	81	gnl|DSMZ|unitig_0|quiver_consensus	487895	489088	transporter
gnl|TC-DB|Q8VYM2|2.A.1.9.9	2.A.1.9.9	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q8VYM2|2.A.1.9.9	21.986	2.19e-14	73.2	79	gnl|DSMZ|unitig_0|quiver_consensus	487751	488824	transporter
gnl|TC-DB|Q8EDB6|2.A.102.3.4	2.A.102.3.4	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q8EDB6|2.A.102.3.4	25.822	1.96e-05	42.7	76	gnl|DSMZ|unitig_0|quiver_consensus	1641685	1641047	transporter
gnl|TC-DB|Q8NLX4|2.A.102.4.8	2.A.102.4.8	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|Q8NLX4|2.A.102.4.8	53.498	1.00e-35	134	79	gnl|DSMZ|unitig_0|quiver_consensus	992980	992258	transporter
gnl|TC-DB|Q8EHY3|2.A.106.1.8	2.A.106.1.8	lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|Q8EHY3|2.A.106.1.8	34.225	1.87e-23	93.6	97	gnl|DSMZ|unitig_0|quiver_consensus	1873122	1872580	transporter
gnl|TC-DB|Q8EHY3|2.A.106.1.8	2.A.106.1.8	lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	gnl|TC-DB|Q8EHY3|2.A.106.1.8	34.225	1.87e-23	93.6	97	gnl|DSMZ|unitig_0|quiver_consensus	1873122	1872580	transporter
gnl|TC-DB|P31545|2.A.108.2.3	2.A.108.2.3	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|P31545|2.A.108.2.3	36.605	1.32e-65	224	87	gnl|DSMZ|unitig_0|quiver_consensus	2117104	2118219	transporter
gnl|TC-DB|P31545|2.A.108.2.3	2.A.108.2.3	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|P31545|2.A.108.2.3	36.605	1.32e-65	224	87	gnl|DSMZ|unitig_0|quiver_consensus	2117104	2118219	transporter
gnl|TC-DB|P15078|2.A.114.1.1	2.A.114.1.1	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|P15078|2.A.114.1.1	53.049	1.43e-176	556	92	gnl|DSMZ|unitig_0|quiver_consensus	2073804	2075765	transporter
gnl|TC-DB|SEM04082.1|2.A.129.1.5	2.A.129.1.5	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|SEM04082.1|2.A.129.1.5	35.294	9.19e-27	103	84	gnl|DSMZ|unitig_0|quiver_consensus	2307783	2308292	transporter
gnl|TC-DB|P33231|2.A.14.1.1	2.A.14.1.1	glycolate	EX_cpd00139_e0	rxn05470,rxn08651,rxn08652,rxn12367	gnl|TC-DB|P33231|2.A.14.1.1	39.205	1.79e-74	255	90	gnl|DSMZ|unitig_0|quiver_consensus	142846	141308	transporter
gnl|TC-DB|P33231|2.A.14.1.1	2.A.14.1.1	lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|P33231|2.A.14.1.1	39.205	1.79e-74	255	90	gnl|DSMZ|unitig_0|quiver_consensus	142846	141308	transporter
gnl|TC-DB|P33231|2.A.14.1.1	2.A.14.1.1	lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	gnl|TC-DB|P33231|2.A.14.1.1	39.205	1.79e-74	255	90	gnl|DSMZ|unitig_0|quiver_consensus	142846	141308	transporter
gnl|TC-DB|P71067|2.A.14.1.3	2.A.14.1.3	(R)-lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	gnl|TC-DB|P71067|2.A.14.1.3	40.614	2.13e-102	337	100	gnl|DSMZ|unitig_0|quiver_consensus	143014	141308	transporter
gnl|TC-DB|P71067|2.A.14.1.3	2.A.14.1.3	(S)-lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|P71067|2.A.14.1.3	40.614	2.13e-102	337	100	gnl|DSMZ|unitig_0|quiver_consensus	143014	141308	transporter
gnl|TC-DB|AOY58527|2.A.14.2.2	2.A.14.2.2	lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|AOY58527|2.A.14.2.2	25.601	3.50e-29	120	94	gnl|DSMZ|unitig_0|quiver_consensus	142978	141386	transporter
gnl|TC-DB|AOY58527|2.A.14.2.2	2.A.14.2.2	lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	gnl|TC-DB|AOY58527|2.A.14.2.2	25.601	3.50e-29	120	94	gnl|DSMZ|unitig_0|quiver_consensus	142978	141386	transporter
gnl|TC-DB|P54582|2.A.15.1.10	2.A.15.1.1	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|P54582|2.A.15.1.10	49.189	3.98e-140	447	92	gnl|DSMZ|unitig_0|quiver_consensus	1948384	1946741	transporter
gnl|TC-DB|P54582|2.A.15.1.10	2.A.15.1.1	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|P54582|2.A.15.1.10	49.189	3.98e-140	447	92	gnl|DSMZ|unitig_0|quiver_consensus	1948384	1946741	transporter
gnl|TC-DB|P54582|2.A.15.1.10	2.A.15.1.1	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P54582|2.A.15.1.10	49.189	3.98e-140	447	92	gnl|DSMZ|unitig_0|quiver_consensus	1948384	1946741	transporter
gnl|TC-DB|P54582|2.A.15.1.10	2.A.15.1.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P54582|2.A.15.1.10	49.189	3.98e-140	447	92	gnl|DSMZ|unitig_0|quiver_consensus	1948384	1946741	transporter
gnl|TC-DB|P54582|2.A.15.1.10	2.A.15.1.10	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|P54582|2.A.15.1.10	49.189	3.98e-140	447	92	gnl|DSMZ|unitig_0|quiver_consensus	1948384	1946741	transporter
gnl|TC-DB|P54582|2.A.15.1.10	2.A.15.1.10	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|P54582|2.A.15.1.10	49.189	3.98e-140	447	92	gnl|DSMZ|unitig_0|quiver_consensus	1948384	1946741	transporter
gnl|TC-DB|P54582|2.A.15.1.10	2.A.15.1.10	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P54582|2.A.15.1.10	49.189	3.98e-140	447	92	gnl|DSMZ|unitig_0|quiver_consensus	1948384	1946741	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.11	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|Q9X4A5|2.A.15.1.11	43.290	4.09e-106	345	92	gnl|DSMZ|unitig_0|quiver_consensus	1948171	1946792	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.11	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q9X4A5|2.A.15.1.11	43.290	4.09e-106	345	92	gnl|DSMZ|unitig_0|quiver_consensus	1948171	1946792	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.11	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9X4A5|2.A.15.1.11	43.290	4.09e-106	345	92	gnl|DSMZ|unitig_0|quiver_consensus	1948171	1946792	transporter
gnl|TC-DB|Q6IUV3|2.A.15.1.12	2.A.15.1.12	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|Q6IUV3|2.A.15.1.12	40.956	6.82e-100	327	94	gnl|DSMZ|unitig_0|quiver_consensus	1948231	1946792	transporter
gnl|TC-DB|Q6IUV3|2.A.15.1.12	2.A.15.1.12	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q6IUV3|2.A.15.1.12	40.956	6.82e-100	327	94	gnl|DSMZ|unitig_0|quiver_consensus	1948231	1946792	transporter
gnl|TC-DB|Q79VE0|2.A.15.1.2	2.A.15.1.2	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|Q79VE0|2.A.15.1.2	42.801	5.03e-117	381	87	gnl|DSMZ|unitig_0|quiver_consensus	573543	572023	transporter
gnl|TC-DB|Q79VE0|2.A.15.1.2	2.A.15.1.2	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q79VE0|2.A.15.1.2	42.801	5.03e-117	381	87	gnl|DSMZ|unitig_0|quiver_consensus	573543	572023	transporter
gnl|TC-DB|Q79VE0|2.A.15.1.2	2.A.15.1.2	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|Q79VE0|2.A.15.1.2	42.801	5.03e-117	381	87	gnl|DSMZ|unitig_0|quiver_consensus	573543	572023	transporter
gnl|TC-DB|Q79VE0|2.A.15.1.2	2.A.15.1.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q79VE0|2.A.15.1.2	42.801	5.03e-117	381	87	gnl|DSMZ|unitig_0|quiver_consensus	573543	572023	transporter
gnl|TC-DB|Q4ZLW8|2.A.15.1.3	2.A.15.1.3	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|Q4ZLW8|2.A.15.1.3	41.396	4.05e-128	415	91	gnl|DSMZ|unitig_0|quiver_consensus	1564543	1562723	transporter
gnl|TC-DB|Q4ZLW8|2.A.15.1.3	2.A.15.1.3	choline	EX_cpd00098_e0	rxn08213,rxn09692,rxn12380,rxn19034	gnl|TC-DB|Q4ZLW8|2.A.15.1.3	41.396	4.05e-128	415	91	gnl|DSMZ|unitig_0|quiver_consensus	1564543	1562723	transporter
gnl|TC-DB|Q4ZLW8|2.A.15.1.3	2.A.15.1.3	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q4ZLW8|2.A.15.1.3	41.396	4.05e-128	415	91	gnl|DSMZ|unitig_0|quiver_consensus	1564543	1562723	transporter
gnl|TC-DB|P0ABC9|2.A.15.1.4	2.A.15.1.4	choline	EX_cpd00098_e0	rxn08213,rxn09692,rxn12380,rxn19034	gnl|TC-DB|P0ABC9|2.A.15.1.4	50.324	0.0	603	95	gnl|DSMZ|unitig_0|quiver_consensus	1564558	1562723	transporter
gnl|TC-DB|P0ABC9|2.A.15.1.4	2.A.15.1.4	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P0ABC9|2.A.15.1.4	50.324	0.0	603	95	gnl|DSMZ|unitig_0|quiver_consensus	1564558	1562723	transporter
gnl|TC-DB|Q92WM0|2.A.15.1.5	2.A.15.1.5	L-proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|Q92WM0|2.A.15.1.5	37.184	8.37e-113	372	87	gnl|DSMZ|unitig_0|quiver_consensus	1564588	1562717	transporter
gnl|TC-DB|Q92WM0|2.A.15.1.5	2.A.15.1.5	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|Q92WM0|2.A.15.1.5	37.184	8.37e-113	372	87	gnl|DSMZ|unitig_0|quiver_consensus	1564588	1562717	transporter
gnl|TC-DB|Q92WM0|2.A.15.1.5	2.A.15.1.5	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q92WM0|2.A.15.1.5	37.184	8.37e-113	372	87	gnl|DSMZ|unitig_0|quiver_consensus	1564588	1562717	transporter
gnl|TC-DB|Q92WM0|2.A.15.1.5	2.A.15.1.5	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q92WM0|2.A.15.1.5	37.184	8.37e-113	372	87	gnl|DSMZ|unitig_0|quiver_consensus	1564588	1562717	transporter
